"State","Date","Shortage","Supply","Demand","Param1","Param2","Param3"
"Wyoming",2020-04-25,-14,54,40,0.1,0.2,0.75
"Wisconsin",2020-04-25,-223,398,175,0.1,0.2,0.75
"West Virginia",2020-04-25,-182,239,57,0.1,0.2,0.75
"Washington",2020-04-25,-365,426,61,0.1,0.2,0.75
"Virginia",2020-04-25,-233,640,407,0.1,0.2,0.75
"Vermont",2020-04-25,-37,40,3,0.1,0.2,0.75
"Utah",2020-04-25,-206,262,56,0.1,0.2,0.75
"Texas",2020-04-25,-2229,2812,583,0.1,0.2,0.75
"Tennessee",2020-04-25,-574,734,160,0.1,0.2,0.75
"South Dakota",2020-04-25,-12.4,74.4,62,0.1,0.2,0.75
"South Carolina",2020-04-25,-356,475,119,0.1,0.2,0.75
"Rhode Island",2020-04-25,-72.8,340.8,268,0.1,0.2,0.75
"Pennsylvania",2020-04-25,-1184,1366,182,0.1,0.2,0.75
"Oregon",2020-04-25,-210,249,39,0.1,0.2,0.75
"Oklahoma",2020-04-25,-110,351,241,0.1,0.2,0.75
"Ohio",2020-04-25,-1184,1244,60,0.1,0.2,0.75
"North Dakota",2020-04-25,-29.8,160.8,131,0.1,0.2,0.75
"North Carolina",2020-04-25,-776,882,106,0.1,0.2,0.75
"New York",2020-04-25,-1362,2262,900,0.1,0.2,0.75
"New Mexico",2020-04-25,-39,234,195,0.1,0.2,0.75
"New Jersey",2020-04-25,-1097.50000000057,3157.50000000057,2060,0.1,0.2,0.75
"New Hampshire",2020-04-25,-88,96,8,0.1,0.2,0.75
"Nevada",2020-04-25,-114.5,387.5,273,0.1,0.2,0.75
"Nebraska",2020-04-25,-78,222,144,0.1,0.2,0.75
"Montana",2020-04-25,-72,76,4,0.1,0.2,0.75
"Missouri",2020-04-25,-573,662,89,0.1,0.2,0.75
"Mississippi",2020-04-25,-284,346,62,0.1,0.2,0.75
"Minnesota",2020-04-25,-193,387,194,0.1,0.2,0.75
"Michigan",2020-04-25,-718.999999999433,927.999999999433,209,0.1,0.2,0.75
"Massachusetts",2020-04-25,-586,2808,2222,0.1,0.2,0.75
"Maryland",2020-04-25,-261.4,1046.4,785,0.1,0.2,0.75
"Maine",2020-04-25,-69,97,28,0.1,0.2,0.75
"Louisiana",2020-04-25,-503,511,8,0.1,0.2,0.75
"Kentucky",2020-04-25,-96,516,420,0.1,0.2,0.75
"Kansas",2020-04-25,-165,236,71,0.1,0.2,0.75
"Iowa",2020-04-25,-126,252,126,0.1,0.2,0.75
"Indiana",2020-04-25,-243,705,462,0.1,0.2,0.75
"Illinois",2020-04-25,-552,1407,855,0.1,0.2,0.75
"Idaho",2020-04-25,-79,93,14,0.1,0.2,0.75
"Hawaii",2020-04-25,-89,112,23,0.1,0.2,0.75
"Georgia",2020-04-25,-240.7,1232.7,992,0.1,0.2,0.75
"Florida",2020-04-25,-405.1,2404.1,1999,0.1,0.2,0.75
"Delaware",2020-04-25,-94,97,3,0.1,0.2,0.75
"Connecticut",2020-04-25,-343.4,1886.4,1543,0.1,0.2,0.75
"Colorado",2020-04-25,-436,470,34,0.1,0.2,0.75
"California",2020-04-25,-2618,3144,526,0.1,0.2,0.75
"Arkansas",2020-04-25,-206.5,294.5,88,0.1,0.2,0.75
"Arizona",2020-04-25,-520,670,150,0.1,0.2,0.75
"Alaska",2020-04-25,-42.5000000000002,114.5,72,0.1,0.2,0.75
"Alabama",2020-04-25,-125,424,299,0.1,0.2,0.75
"Wyoming",2020-04-26,-13,54,41,0.1,0.2,0.75
"Wisconsin",2020-04-26,-246,398,152,0.1,0.2,0.75
"West Virginia",2020-04-26,-190,239,49,0.1,0.2,0.75
"Washington",2020-04-26,-373,426,53,0.1,0.2,0.75
"Virginia",2020-04-26,-258,640,382,0.1,0.2,0.75
"Vermont",2020-04-26,-38,40,2,0.1,0.2,0.75
"Utah",2020-04-26,-206,262,56,0.1,0.2,0.75
"Texas",2020-04-26,-2246,2812,566,0.1,0.2,0.75
"Tennessee",2020-04-26,-587,734,147,0.1,0.2,0.75
"South Dakota",2020-04-26,-12.6,75.6,63,0.1,0.2,0.75
"South Carolina",2020-04-26,-356,475,119,0.1,0.2,0.75
"Rhode Island",2020-04-26,-68.8,340.8,272,0.1,0.2,0.75
"Pennsylvania",2020-04-26,-1199,1366,167,0.1,0.2,0.75
"Oregon",2020-04-26,-210,249,39,0.1,0.2,0.75
"Oklahoma",2020-04-26,-113,351,238,0.1,0.2,0.75
"Ohio",2020-04-26,-1194,1244,50,0.1,0.2,0.75
"North Dakota",2020-04-26,-31.8,160.8,129,0.1,0.2,0.75
"North Carolina",2020-04-26,-791,882,91,0.1,0.2,0.75
"New York",2020-04-26,-1541,2262,721,0.1,0.2,0.75
"New Mexico",2020-04-26,-47,234,187,0.1,0.2,0.75
"New Jersey",2020-04-26,-1401.50000000057,3157.50000000057,1756,0.1,0.2,0.75
"New Hampshire",2020-04-26,-89,96,7,0.1,0.2,0.75
"Nevada",2020-04-26,-147.5,387.5,240,0.1,0.2,0.75
"Nebraska",2020-04-26,-78,222,144,0.1,0.2,0.75
"Montana",2020-04-26,-72,76,4,0.1,0.2,0.75
"Missouri",2020-04-26,-576,662,86,0.1,0.2,0.75
"Mississippi",2020-04-26,-287,346,59,0.1,0.2,0.75
"Minnesota",2020-04-26,-194,387,193,0.1,0.2,0.75
"Michigan",2020-04-26,-762.999999999433,927.999999999433,165,0.1,0.2,0.75
"Massachusetts",2020-04-26,-717,2808,2091,0.1,0.2,0.75
"Maryland",2020-04-26,-353.4,1046.4,693,0.1,0.2,0.75
"Maine",2020-04-26,-73,97,24,0.1,0.2,0.75
"Louisiana",2020-04-26,-506,511,5,0.1,0.2,0.75
"Kentucky",2020-04-26,-107,516,409,0.1,0.2,0.75
"Kansas",2020-04-26,-167,236,69,0.1,0.2,0.75
"Iowa",2020-04-26,-125,252,127,0.1,0.2,0.75
"Indiana",2020-04-26,-312,705,393,0.1,0.2,0.75
"Illinois",2020-04-26,-685,1407,722,0.1,0.2,0.75
"Idaho",2020-04-26,-80,93,13,0.1,0.2,0.75
"Hawaii",2020-04-26,-94,112,18,0.1,0.2,0.75
"Georgia",2020-04-26,-293.7,1232.7,939,0.1,0.2,0.75
"Florida",2020-04-26,-468.1,2404.1,1936,0.1,0.2,0.75
"Delaware",2020-04-26,-94,97,3,0.1,0.2,0.75
"Connecticut",2020-04-26,-369.4,1886.4,1517,0.1,0.2,0.75
"Colorado",2020-04-26,-440,470,30,0.1,0.2,0.75
"California",2020-04-26,-2652,3144,492,0.1,0.2,0.75
"Arkansas",2020-04-26,-206.5,294.5,88,0.1,0.2,0.75
"Arizona",2020-04-26,-521,670,149,0.1,0.2,0.75
"Alaska",2020-04-26,-47.5000000000002,114.5,67,0.1,0.2,0.75
"Alabama",2020-04-26,-149,424,275,0.1,0.2,0.75
"Wyoming",2020-04-27,-11,54,43,0.1,0.2,0.75
"Wisconsin",2020-04-27,-268,398,130,0.1,0.2,0.75
"West Virginia",2020-04-27,-196,239,43,0.1,0.2,0.75
"Washington",2020-04-27,-380,426,46,0.1,0.2,0.75
"Virginia",2020-04-27,-281,640,359,0.1,0.2,0.75
"Vermont",2020-04-27,-38,40,2,0.1,0.2,0.75
"Utah",2020-04-27,-207,262,55,0.1,0.2,0.75
"Texas",2020-04-27,-2265,2812,547,0.1,0.2,0.75
"Tennessee",2020-04-27,-602,734,132,0.1,0.2,0.75
"South Dakota",2020-04-27,-350.1,413.1,63,0.1,0.2,0.75
"South Carolina",2020-04-27,-357,475,118,0.1,0.2,0.75
"Rhode Island",2020-04-27,-56.8,340.8,284,0.1,0.2,0.75
"Pennsylvania",2020-04-27,-1213,1366,153,0.1,0.2,0.75
"Oregon",2020-04-27,-211,249,38,0.1,0.2,0.75
"Oklahoma",2020-04-27,-117,351,234,0.1,0.2,0.75
"Ohio",2020-04-27,-1202,1244,42,0.1,0.2,0.75
"North Dakota",2020-04-27,-32.8,160.8,128,0.1,0.2,0.75
"North Carolina",2020-04-27,-804,882,78,0.1,0.2,0.75
"New York",2020-04-27,-1693,2262,569,0.1,0.2,0.75
"New Mexico",2020-04-27,-56,234,178,0.1,0.2,0.75
"New Jersey",2020-04-27,-1695.50000000057,3157.50000000057,1462,0.1,0.2,0.75
"New Hampshire",2020-04-27,-90,96,6,0.1,0.2,0.75
"Nevada",2020-04-27,-183.5,387.5,204,0.1,0.2,0.75
"Nebraska",2020-04-27,-79,222,143,0.1,0.2,0.75
"Montana",2020-04-27,-73,76,3,0.1,0.2,0.75
"Missouri",2020-04-27,-579,662,83,0.1,0.2,0.75
"Mississippi",2020-04-27,-289,346,57,0.1,0.2,0.75
"Minnesota",2020-04-27,-200,387,187,0.1,0.2,0.75
"Michigan",2020-04-27,-800.999999999433,927.999999999433,127,0.1,0.2,0.75
"Massachusetts",2020-04-27,-867,2808,1941,0.1,0.2,0.75
"Maryland",2020-04-27,-442.4,1046.4,604,0.1,0.2,0.75
"Maine",2020-04-27,-76,97,21,0.1,0.2,0.75
"Louisiana",2020-04-27,-507,511,4,0.1,0.2,0.75
"Kentucky",2020-04-27,-116,516,400,0.1,0.2,0.75
"Kansas",2020-04-27,-170,236,66,0.1,0.2,0.75
"Iowa",2020-04-27,-126,252,126,0.1,0.2,0.75
"Indiana",2020-04-27,-381,705,324,0.1,0.2,0.75
"Illinois",2020-04-27,-802,1407,605,0.1,0.2,0.75
"Idaho",2020-04-27,-82,93,11,0.1,0.2,0.75
"Hawaii",2020-04-27,-98,112,14,0.1,0.2,0.75
"Georgia",2020-04-27,-348.7,1232.7,884,0.1,0.2,0.75
"Florida",2020-04-27,-535.1,2404.1,1869,0.1,0.2,0.75
"Delaware",2020-04-27,-95,97,2,0.1,0.2,0.75
"Connecticut",2020-04-27,-403.4,1886.4,1483,0.1,0.2,0.75
"Colorado",2020-04-27,-444,470,26,0.1,0.2,0.75
"California",2020-04-27,-2685,3144,459,0.1,0.2,0.75
"Arkansas",2020-04-27,-208.5,294.5,86,0.1,0.2,0.75
"Arizona",2020-04-27,-523,670,147,0.1,0.2,0.75
"Alaska",2020-04-27,-54.5000000000002,114.5,60,0.1,0.2,0.75
"Alabama",2020-04-27,-168,424,256,0.1,0.2,0.75
"Wyoming",2020-04-28,-11,54,43,0.1,0.2,0.75
"Wisconsin",2020-04-28,-287,398,111,0.1,0.2,0.75
"West Virginia",2020-04-28,-204,239,35,0.1,0.2,0.75
"Washington",2020-04-28,-386,426,40,0.1,0.2,0.75
"Virginia",2020-04-28,-306,640,334,0.1,0.2,0.75
"Vermont",2020-04-28,-38,40,2,0.1,0.2,0.75
"Utah",2020-04-28,-207,262,55,0.1,0.2,0.75
"Texas",2020-04-28,-2286,2812,526,0.1,0.2,0.75
"Tennessee",2020-04-28,-615,734,119,0.1,0.2,0.75
"South Dakota",2020-04-28,-351.1,413.1,62,0.1,0.2,0.75
"South Carolina",2020-04-28,-359,475,116,0.1,0.2,0.75
"Rhode Island",2020-04-28,-58.8,340.8,282,0.1,0.2,0.75
"Pennsylvania",2020-04-28,-1228,1366,138,0.1,0.2,0.75
"Oregon",2020-04-28,-212,249,37,0.1,0.2,0.75
"Oklahoma",2020-04-28,-124,351,227,0.1,0.2,0.75
"Ohio",2020-04-28,-1210,1244,34,0.1,0.2,0.75
"North Dakota",2020-04-28,-34.8,160.8,126,0.1,0.2,0.75
"North Carolina",2020-04-28,-816,882,66,0.1,0.2,0.75
"New York",2020-04-28,-1814,2262,448,0.1,0.2,0.75
"New Mexico",2020-04-28,-64,234,170,0.1,0.2,0.75
"New Jersey",2020-04-28,-1933.50000000057,3157.50000000057,1224,0.1,0.2,0.75
"New Hampshire",2020-04-28,-91,96,5,0.1,0.2,0.75
"Nevada",2020-04-28,-213.5,387.5,174,0.1,0.2,0.75
"Nebraska",2020-04-28,-82,222,140,0.1,0.2,0.75
"Montana",2020-04-28,-73,76,3,0.1,0.2,0.75
"Missouri",2020-04-28,-582,662,80,0.1,0.2,0.75
"Mississippi",2020-04-28,-293,346,53,0.1,0.2,0.75
"Minnesota",2020-04-28,-205,387,182,0.1,0.2,0.75
"Michigan",2020-04-28,-832.999999999433,927.999999999433,95,0.1,0.2,0.75
"Massachusetts",2020-04-28,-990,2808,1818,0.1,0.2,0.75
"Maryland",2020-04-28,-521.4,1046.4,525,0.1,0.2,0.75
"Maine",2020-04-28,-79,97,18,0.1,0.2,0.75
"Louisiana",2020-04-28,-508,511,3,0.1,0.2,0.75
"Kentucky",2020-04-28,-121,516,395,0.1,0.2,0.75
"Kansas",2020-04-28,-173,236,63,0.1,0.2,0.75
"Iowa",2020-04-28,-127,252,125,0.1,0.2,0.75
"Indiana",2020-04-28,-438,705,267,0.1,0.2,0.75
"Illinois",2020-04-28,-902,1407,505,0.1,0.2,0.75
"Idaho",2020-04-28,-84,93,9,0.1,0.2,0.75
"Hawaii",2020-04-28,-102,112,10,0.1,0.2,0.75
"Georgia",2020-04-28,-399.7,1232.7,833,0.1,0.2,0.75
"Florida",2020-04-28,-608.1,2404.1,1796,0.1,0.2,0.75
"Delaware",2020-04-28,-95,97,2,0.1,0.2,0.75
"Connecticut",2020-04-28,-432.4,1886.4,1454,0.1,0.2,0.75
"Colorado",2020-04-28,-449,470,21,0.1,0.2,0.75
"California",2020-04-28,-2723,3144,421,0.1,0.2,0.75
"Arkansas",2020-04-28,-210.5,294.5,84,0.1,0.2,0.75
"Arizona",2020-04-28,-526,670,144,0.1,0.2,0.75
"Alaska",2020-04-28,-58.5000000000002,114.5,56,0.1,0.2,0.75
"Alabama",2020-04-28,-191,424,233,0.1,0.2,0.75
"Wyoming",2020-04-29,-10,54,44,0.1,0.2,0.75
"Wisconsin",2020-04-29,-302,398,96,0.1,0.2,0.75
"West Virginia",2020-04-29,-210,239,29,0.1,0.2,0.75
"Washington",2020-04-29,-390,426,36,0.1,0.2,0.75
"Virginia",2020-04-29,-326,640,314,0.1,0.2,0.75
"Vermont",2020-04-29,-39,40,1,0.1,0.2,0.75
"Utah",2020-04-29,-209,262,53,0.1,0.2,0.75
"Texas",2020-04-29,-2308,2812,504,0.1,0.2,0.75
"Tennessee",2020-04-29,-628,734,106,0.1,0.2,0.75
"South Dakota",2020-04-29,-352.1,413.1,61,0.1,0.2,0.75
"South Carolina",2020-04-29,-360,475,115,0.1,0.2,0.75
"Rhode Island",2020-04-29,-62.8,340.8,278,0.1,0.2,0.75
"Pennsylvania",2020-04-29,-1243,1366,123,0.1,0.2,0.75
"Oregon",2020-04-29,-213,249,36,0.1,0.2,0.75
"Oklahoma",2020-04-29,-131,351,220,0.1,0.2,0.75
"Ohio",2020-04-29,-1217,1244,27,0.1,0.2,0.75
"North Dakota",2020-04-29,-36.8,160.8,124,0.1,0.2,0.75
"North Carolina",2020-04-29,-827,882,55,0.1,0.2,0.75
"New York",2020-04-29,-1918,2262,344,0.1,0.2,0.75
"New Mexico",2020-04-29,-72,234,162,0.1,0.2,0.75
"New Jersey",2020-04-29,-2142.50000000057,3157.50000000057,1015,0.1,0.2,0.75
"New Hampshire",2020-04-29,-92,96,4,0.1,0.2,0.75
"Nevada",2020-04-29,-238.5,387.5,149,0.1,0.2,0.75
"Nebraska",2020-04-29,-85,222,137,0.1,0.2,0.75
"Montana",2020-04-29,-74,76,2,0.1,0.2,0.75
"Missouri",2020-04-29,-585,662,77,0.1,0.2,0.75
"Mississippi",2020-04-29,-297,346,49,0.1,0.2,0.75
"Minnesota",2020-04-29,-213,387,174,0.1,0.2,0.75
"Michigan",2020-04-29,-859.999999999433,927.999999999433,68,0.1,0.2,0.75
"Massachusetts",2020-04-29,-1116,2808,1692,0.1,0.2,0.75
"Maryland",2020-04-29,-583.4,1046.4,463,0.1,0.2,0.75
"Maine",2020-04-29,-81,97,16,0.1,0.2,0.75
"Louisiana",2020-04-29,-509,511,2,0.1,0.2,0.75
"Kentucky",2020-04-29,-128,516,388,0.1,0.2,0.75
"Kansas",2020-04-29,-176,236,60,0.1,0.2,0.75
"Iowa",2020-04-29,-129,252,123,0.1,0.2,0.75
"Indiana",2020-04-29,-483,705,222,0.1,0.2,0.75
"Illinois",2020-04-29,-987,1407,420,0.1,0.2,0.75
"Idaho",2020-04-29,-85,93,8,0.1,0.2,0.75
"Hawaii",2020-04-29,-104,112,8,0.1,0.2,0.75
"Georgia",2020-04-29,-448.7,1232.7,784,0.1,0.2,0.75
"Florida",2020-04-29,-670.1,2404.1,1734,0.1,0.2,0.75
"Delaware",2020-04-29,-96,97,1,0.1,0.2,0.75
"Connecticut",2020-04-29,-473.4,1886.4,1413,0.1,0.2,0.75
"Colorado",2020-04-29,-452,470,18,0.1,0.2,0.75
"California",2020-04-29,-2757,3144,387,0.1,0.2,0.75
"Arkansas",2020-04-29,-213.5,294.5,81,0.1,0.2,0.75
"Arizona",2020-04-29,-530,670,140,0.1,0.2,0.75
"Alaska",2020-04-29,-63.5000000000002,114.5,51,0.1,0.2,0.75
"Alabama",2020-04-29,-212,424,212,0.1,0.2,0.75
"Wyoming",2020-04-30,-10,54,44,0.1,0.2,0.75
"Wisconsin",2020-04-30,-312,398,86,0.1,0.2,0.75
"West Virginia",2020-04-30,-216,239,23,0.1,0.2,0.75
"Washington",2020-04-30,-395,426,31,0.1,0.2,0.75
"Virginia",2020-04-30,-342,640,298,0.1,0.2,0.75
"Vermont",2020-04-30,-39,40,1,0.1,0.2,0.75
"Utah",2020-04-30,-211,262,51,0.1,0.2,0.75
"Texas",2020-04-30,-2328,2812,484,0.1,0.2,0.75
"Tennessee",2020-04-30,-641,734,93,0.1,0.2,0.75
"South Dakota",2020-04-30,-690.6,750.6,60,0.1,0.2,0.75
"South Carolina",2020-04-30,-364,475,111,0.1,0.2,0.75
"Rhode Island",2020-04-30,-70.8,340.8,270,0.1,0.2,0.75
"Pennsylvania",2020-04-30,-1256,1366,110,0.1,0.2,0.75
"Oregon",2020-04-30,-214,249,35,0.1,0.2,0.75
"Oklahoma",2020-04-30,-141,351,210,0.1,0.2,0.75
"Ohio",2020-04-30,-1222,1244,22,0.1,0.2,0.75
"North Dakota",2020-04-30,-38.8,160.8,122,0.1,0.2,0.75
"North Carolina",2020-04-30,-837,882,45,0.1,0.2,0.75
"New York",2020-04-30,-2001,2262,261,0.1,0.2,0.75
"New Mexico",2020-04-30,-81,234,153,0.1,0.2,0.75
"New Jersey",2020-04-30,-2309.50000000057,3157.50000000057,848,0.1,0.2,0.75
"New Hampshire",2020-04-30,-92,96,4,0.1,0.2,0.75
"Nevada",2020-04-30,-257.5,387.5,130,0.1,0.2,0.75
"Nebraska",2020-04-30,-87,222,135,0.1,0.2,0.75
"Montana",2020-04-30,-74,76,2,0.1,0.2,0.75
"Missouri",2020-04-30,-588,662,74,0.1,0.2,0.75
"Mississippi",2020-04-30,-301,346,45,0.1,0.2,0.75
"Minnesota",2020-04-30,-220,387,167,0.1,0.2,0.75
"Michigan",2020-04-30,-877.999999999433,927.999999999433,50,0.1,0.2,0.75
"Massachusetts",2020-04-30,-1218,2808,1590,0.1,0.2,0.75
"Maryland",2020-04-30,-634.4,1046.4,412,0.1,0.2,0.75
"Maine",2020-04-30,-84,97,13,0.1,0.2,0.75
"Louisiana",2020-04-30,-510,511,1,0.1,0.2,0.75
"Kentucky",2020-04-30,-132,516,384,0.1,0.2,0.75
"Kansas",2020-04-30,-179,236,57,0.1,0.2,0.75
"Iowa",2020-04-30,-133,252,119,0.1,0.2,0.75
"Indiana",2020-04-30,-513,705,192,0.1,0.2,0.75
"Illinois",2020-04-30,-1051,1407,356,0.1,0.2,0.75
"Idaho",2020-04-30,-87,93,6,0.1,0.2,0.75
"Hawaii",2020-04-30,-107,112,5,0.1,0.2,0.75
"Georgia",2020-04-30,-487.7,1232.7,745,0.1,0.2,0.75
"Florida",2020-04-30,-715.1,2404.1,1689,0.1,0.2,0.75
"Delaware",2020-04-30,-96,97,1,0.1,0.2,0.75
"Connecticut",2020-04-30,-509.4,1886.4,1377,0.1,0.2,0.75
"Colorado",2020-04-30,-456,470,14,0.1,0.2,0.75
"California",2020-04-30,-2792,3144,352,0.1,0.2,0.75
"Arkansas",2020-04-30,-215.5,294.5,79,0.1,0.2,0.75
"Arizona",2020-04-30,-535,670,135,0.1,0.2,0.75
"Alaska",2020-04-30,-69.5000000000002,114.5,45,0.1,0.2,0.75
"Alabama",2020-04-30,-236,424,188,0.1,0.2,0.75
"US",2020-04-07,6243.5,30321,17892,0.1,0.2,0.75
"US",2020-04-08,6862.5,30321,19157,0.1,0.2,0.75
"US",2020-04-09,7422.5,30314,20424,0.1,0.2,0.75
"US",2020-04-10,5627.00000000004,32939.5,21562,0.1,0.2,0.75
"US",2020-04-11,5632.50000000009,33273,22519,0.1,0.2,0.75
"US",2020-04-12,5511.00000000009,33612.4999999999,23339,0.1,0.2,0.75
"US",2020-04-13,5004.00000000001,34240,23923,0.1,0.2,0.75
"US",2020-04-14,4848,34581.5,24561,0.1,0.2,0.75
"US",2020-04-15,4393.99999999991,34923.0000000001,24808,0.1,0.2,0.75
"US",2020-04-16,3936.0000000001,35259.4999999999,24989,0.1,0.2,0.75
"US",2020-04-17,3311.49999999991,35596.9999999999,24887,0.1,0.2,0.75
"US",2020-04-18,2703,35930.4999999994,24639,0.1,0.2,0.75
"US",2020-04-19,1852.49999999982,36268.9999999996,24117,0.1,0.2,0.75
"US",2020-04-20,946.999999999816,36606.4999999996,23497,0.1,0.2,0.75
"US",2020-04-21,189.999999999434,36949,22635,0.1,0.2,0.75
"US",2020-04-22,0,37286.5,21585,0.1,0.2,0.75
"US",2020-04-23,0,37624,20332,0.1,0.2,0.75
"US",2020-04-24,0,37961.5,18983,0.1,0.2,0.75
"US",2020-04-25,0,38026.6,17608,0.1,0.2,0.75
"US",2020-04-26,0,38027.8,16238,0.1,0.2,0.75
"US",2020-04-27,0,38365.3,14902,0.1,0.2,0.75
"US",2020-04-28,0,38365.3,13709,0.1,0.2,0.75
"US",2020-04-29,0,38365.3,12626,0.1,0.2,0.75
"US",2020-04-30,0,38702.8,11725,0.1,0.2,0.75
"Wyoming",2020-04-07,-53,54,1,0.1,0.2,0.9
"Wisconsin",2020-04-07,-271.5,410.5,139,0.1,0.2,0.9
"West Virginia",2020-04-07,-226,239,13,0.1,0.2,0.9
"Washington",2020-04-07,-265.5,426.5,161,0.1,0.2,0.9
"Virginia",2020-04-07,-463.5,640.5,177,0.1,0.2,0.9
"Vermont",2020-04-07,-31,40,9,0.1,0.2,0.9
"Utah",2020-04-07,-242.5,262.5,20,0.1,0.2,0.9
"Texas",2020-04-07,-2538.5,2812.5,274,0.1,0.2,0.9
"Tennessee",2020-04-07,-595,734,139,0.1,0.2,0.9
"South Dakota",2020-04-07,-69,72,3,0.1,0.2,0.9
"South Carolina",2020-04-07,-415,475,60,0.1,0.2,0.9
"Rhode Island",2020-04-07,-39.5,98.5,59,0.1,0.2,0.9
"Pennsylvania",2020-04-07,-1139.5,1366.5,227,0.1,0.2,0.9
"Oregon",2020-04-07,-225,249,24,0.1,0.2,0.9
"Oklahoma",2020-04-07,-243.5,351.5,108,0.1,0.2,0.9
"Ohio",2020-04-07,-1027.5,1244.5,217,0.1,0.2,0.9
"North Dakota",2020-04-07,-10,102,92,0.1,0.2,0.9
"North Carolina",2020-04-07,-743,882,139,0.1,0.2,0.9
"New York",2020-04-07,3332,2262,5594,0.1,0.2,0.9
"New Mexico",2020-04-07,-98.5,167.5,69,0.1,0.2,0.9
"New Jersey",2020-04-07,1925,751,2676,0.1,0.2,0.9
"New Hampshire",2020-04-07,-90,96,6,0.1,0.2,0.9
"Nevada",2020-04-07,-203.5,386.5,183,0.1,0.2,0.9
"Nebraska",2020-04-07,-188,222,34,0.1,0.2,0.9
"Montana",2020-04-07,-71.5,76.5,5,0.1,0.2,0.9
"Missouri",2020-04-07,-615.5,663.5,48,0.1,0.2,0.9
"Mississippi",2020-04-07,-296.5,346.5,50,0.1,0.2,0.9
"Minnesota",2020-04-07,-312,387,75,0.1,0.2,0.9
"Michigan",2020-04-07,427,933,1360,0.1,0.2,0.9
"Massachusetts",2020-04-07,308,741,1049,0.1,0.2,0.9
"Maryland",2020-04-07,-163,499,336,0.1,0.2,0.9
"Maine",2020-04-07,-68.5,97.5,29,0.1,0.2,0.9
"Louisiana",2020-04-07,-270.5,511.5,241,0.1,0.2,0.9
"Kentucky",2020-04-07,-312.5,440.5,128,0.1,0.2,0.9
"Kansas",2020-04-07,-196.5,236.5,40,0.1,0.2,0.9
"Iowa",2020-04-07,-215.5,252.5,37,0.1,0.2,0.9
"Indiana",2020-04-07,-356,718,362,0.1,0.2,0.9
"Illinois",2020-04-07,-194,1141,947,0.1,0.2,0.9
"Idaho",2020-04-07,-74.5,93.5,19,0.1,0.2,0.9
"Hawaii",2020-04-07,-65.5,112.5,47,0.1,0.2,0.9
"Georgia",2020-04-07,-540,1032,492,0.1,0.2,0.9
"Florida",2020-04-07,-1571,2214,643,0.1,0.2,0.9
"Delaware",2020-04-07,-77.5,98.5,21,0.1,0.2,0.9
"Connecticut",2020-04-07,205,343,548,0.1,0.2,0.9
"Colorado",2020-04-07,-352.5,470.5,118,0.1,0.2,0.9
"California",2020-04-07,-2646,3144,498,0.1,0.2,0.9
"Arkansas",2020-04-07,-261.5,295.5,34,0.1,0.2,0.9
"Arizona",2020-04-07,-593.5,670.5,77,0.1,0.2,0.9
"Alaska",2020-04-07,46.5,53.5,100,0.1,0.2,0.9
"Alabama",2020-04-07,-260,424,164,0.1,0.2,0.9
"Wyoming",2020-04-08,-52,54,2,0.1,0.2,0.9
"Wisconsin",2020-04-08,-257.5,410.5,153,0.1,0.2,0.9
"West Virginia",2020-04-08,-221,239,18,0.1,0.2,0.9
"Washington",2020-04-08,-266.5,426.5,160,0.1,0.2,0.9
"Virginia",2020-04-08,-438.5,640.5,202,0.1,0.2,0.9
"Vermont",2020-04-08,-31,40,9,0.1,0.2,0.9
"Utah",2020-04-08,-239.5,262.5,23,0.1,0.2,0.9
"Texas",2020-04-08,-2505.5,2812.5,307,0.1,0.2,0.9
"Tennessee",2020-04-08,-583,734,151,0.1,0.2,0.9
"South Dakota",2020-04-08,-68,72,4,0.1,0.2,0.9
"South Carolina",2020-04-08,-411,475,64,0.1,0.2,0.9
"Rhode Island",2020-04-08,-33.5,98.5,65,0.1,0.2,0.9
"Pennsylvania",2020-04-08,-1127.5,1366.5,239,0.1,0.2,0.9
"Oregon",2020-04-08,-223,249,26,0.1,0.2,0.9
"Oklahoma",2020-04-08,-233.5,351.5,118,0.1,0.2,0.9
"Ohio",2020-04-08,-1021.5,1244.5,223,0.1,0.2,0.9
"North Dakota",2020-04-08,-4,102,98,0.1,0.2,0.9
"North Carolina",2020-04-08,-726,882,156,0.1,0.2,0.9
"New York",2020-04-08,3402,2262,5664,0.1,0.2,0.9
"New Mexico",2020-04-08,-86.5,167.5,81,0.1,0.2,0.9
"New Jersey",2020-04-08,2213,751,2964,0.1,0.2,0.9
"New Hampshire",2020-04-08,-89,96,7,0.1,0.2,0.9
"Nevada",2020-04-08,-177.5,386.5,209,0.1,0.2,0.9
"Nebraska",2020-04-08,-183,222,39,0.1,0.2,0.9
"Montana",2020-04-08,-70.5,76.5,6,0.1,0.2,0.9
"Missouri",2020-04-08,-610.5,663.5,53,0.1,0.2,0.9
"Mississippi",2020-04-08,-294.5,346.5,52,0.1,0.2,0.9
"Minnesota",2020-04-08,-303,387,84,0.1,0.2,0.9
"Michigan",2020-04-08,471,933,1404,0.1,0.2,0.9
"Massachusetts",2020-04-08,449,741,1190,0.1,0.2,0.9
"Maryland",2020-04-08,-97,499,402,0.1,0.2,0.9
"Maine",2020-04-08,-66.5,97.5,31,0.1,0.2,0.9
"Louisiana",2020-04-08,-288.5,511.5,223,0.1,0.2,0.9
